#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2017-02-17,-0.926732706,-1.5401572018,-0.1266424765,-0.4142264337,-1.4484733255,-0.2836263798,-0.0316606191,-0.6635538094,-1.0672267034,-1.3521722757,0.5923174164,-0.2236031227,0.0362777928,0,-0.5184426384,-1.8666573366,-1.8864452236,0.1371960163,-0.127961669,-0.0705767968,-0.0758535667,0.0580444684,-0.852857928,-0.4254395697,-0.1497283447
2017-02-20,0.1470899597,0.9748832309,0.8231760976,0.6490426923,0.1345576313,-0.2097516018,-0.1583030957,0.5125062723,0.1616010768,0.5844022616,-0.3786082372,0.3370536746,0.3621183314,0,0.1556647108,0.4801860569,0,0.3502455992,0.1286212652,0.3528839841,0.9405842269,0,0.4096092601,0.2275607,0.6490426923
2017-02-21,-0.0587040647,0.523059812,0.1253232841,0.4129072412,-0.0382565815,0.0751939705,0.0474909287,1.2519136484,0.3456284256,0.9478397854,0.1906233111,0.5863810503,0.955095344,0.1147697444,0.3944385468,0.4089496639,1.0316085069,0.3786082372,-0.0639808345,0.4913991929,-0.1754525977,0.4643557473,0.1807293676,0.1068545896,1.0382044692
2017-02-22,-0.3225425575,-0.2526253569,-0.0831091252,-0.3192445763,-0.0963010499,-0.6457447112,0,-0.4030132978,-0.6642134057,0.6747669454,-0.1517071334,0.1939212922,-0.0534272948,-1.2598288032,-0.0837687215,-0.6094669184,-0.8363680222,-0.0303414267,-0.1926020998,-0.0699172006,-0.4524830152,-0.1728142128,-0.0903646838,-0.3990557204,-0.77898315
2017-02-23,-0.6193608619,-0.4082900676,0.2084324093,0,0.0382565815,0,-0.0791515478,0.0771727591,-0.4630365549,-1.6437138102,-0.3423304444,0.3311173085,0.4267587621,-0.1167485331,0.2381142398,-0.9564145364,-0.8469215619,-0.0151707133,-0.6437659225,0.3489264067,0.1009182235,-0.9821387895,0.4511638227,-0.0672788157,-0.9359670532
2017-02-24,-0.1787505789,-1.515092545,-0.3944385468,-0.5039315213,-0.8456023695,-0.3489264067,0.0158303096,-1.6588845235,-1.2585096107,-1.0533751825,-0.8225165013,0.1926020998,0.0883858951,-0.5263577932,-0.2796688024,-1.9411917109,-1.4708995974,-0.3614587352,-0.7150023155,-0.173473809,0.4043324902,-0.468972921,-1.4346218047,-0.6299144016,-0.8495599469
2017-02-27,0.1490687484,0.1886445224,-0.3555223691,0.6002325711,0.1556647108,-0.1675374429,0.5718699332,0.6530002697,0.1662182505,1.1246115756,0.3680546975,0.3832254108,-0.4762284795,-1.0019266765,-0.3509051954,0.4287375508,0.7525993007,-0.696533621,0.5256981969,-0.4518234189,0.1503879409,0.2064536206,0.2750516288,-0.054086891,0.2532849531
2017-02-28,0.7743659764,0.346947618,0.1681970392,0.3660759088,0.1747930015,0.2750516288,0.614084092,0.568571952,0.1424727861,0.6318931903,-2.6014475391,-0.0817899328,0.0178090983,0.2394334322,-0.2961587082,0.3548627728,-0.1240040916,-0.1378556125,0.1306000539,0.4201627998,-0.0751939705,0.0587040647,0.3654163125,-0.230199085,-0.201836447
2017-03-01,0.9715852498,1.6390966366,0.0422141588,0.5461456801,0.4841436343,0.4874416155,-2.7003869739,0.0389161777,0.898370068,0.5738487219,1.7855270001,1.2545520333,2.0071513341,0.6562982509,0.9498185741,2.4352292886,2.0493654929,0.6134244958,1.6259047119,0.5566992198,0.5012931363,1.7347380902,2.9510335421,1.3864712797,0.2024960432
2017-03-02,-0.2321778737,0.1259828803,0.9425630156,1.5803925719,0,-0.1358768238,0.3416708482,0.4076304714,0.4201627998,0.4650153436,0.0389161777,0.1338980351,-0.2414122209,-0.4135668375,0.8106437692,-1.1232923831,0,0.3192445763,0.8251548863,0,-0.3482668105,0.5441668914,-0.5646143746,-0.7723871877,-0.8066861918
