#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2015-07-07,-2.178,-2.146,-0.925,-1.384,-2.033,-0.575,-2.613,-2.344,-3.192,-2.947,-0.092,-3.283,-4.678,-0.364,-0.314,-6.942,-3.73,-1.247,-2.876,-1.639,-1.814,-3.307,-2.791,-2.274,-4.117
2015-07-08,-1.542,-0.371,0.898,1.594,0.371,0.868,0.904,-1.72,0.814,0.19,-0.046,0.696,-1.45,-0.548,0.283,4.169,1.476,0.81,1.452,0.098,0.778,3.152,0.797,-0.179,-2.186
2015-07-09,1,2.046,2.456,2.197,2.437,3.123,1.561,2.401,2.719,3.03,3.353,2.679,3.848,2.204,10.797,0.685,3.273,2.789,2.576,1.273,2.315,3.056,2.848,1.255,5.267
2015-07-10,4.177,2.552,2.675,2.273,2.487,2.379,0.085,3.18,0.289,3.676,3.822,1.515,0.981,3.055,2.521,4.132,2.113,3.472,2.679,2.031,0.896,3.407,1.179,1.948,0.682
2015-07-13,3.679,2.073,1.083,1.261,1.301,1.69,2.104,1.31,1.691,2.837,1.413,1.99,1.151,2.354,1.879,1.055,1.379,1.911,0.761,2.18,2.009,1.708,1.571,1.44,5.045
2015-07-14,2.472,0.261,2.076,1.186,-0.313,-0.208,1.448,0.38,0.649,0.69,3.208,-0.488,0.996,0.767,2.116,1.938,0.935,0.502,0.216,0.278,-1.328,0.48,0.299,-0.098,0.358
2015-07-15,0,-1.302,-1.115,0.528,0.836,0.238,-4.749,-0.947,-1.048,1.541,-0.409,0.654,-0.704,0.761,0.77,-1.316,-0.253,0.673,3.068,0.555,4.55,2.03,-1.095,-2.817,-0.929
2015-07-16,0.195,3.93,-0.431,0.233,0.691,1.424,3.516,3.327,4.275,0.169,1.027,0,1.809,-0.503,0.501,0.099,2.872,0.431,2.089,0.552,1.554,0.995,1.911,5.267,1.37
2015-07-17,0.311,0.198,3.664,-6.864,0,1.317,6.876,1.443,-0.703,1.01,0.691,2.597,0.488,-1.686,0.184,-2.567,-0.328,-1.373,-0.358,1.921,0.394,-0.521,2.369,1.987,-0.356
2015-07-20,0.426,2.675,0.578,-0.625,4.494,-0.058,3.777,2.59,3.303,1.833,2.22,0.158,0.832,1.029,1.466,0.152,2.801,0.849,1.232,1.257,0,0.757,1.929,3.474,-0.143
2015-07-21,-1.118,-10.752,-3.291,-2.577,-3.546,0.433,-4.493,-0.071,-1.713,-0.164,-0.869,-1.975,-1.169,-1.019,-3.818,4.704,-2.163,-0.755,-8.266,-0.887,-1.655,-3.757,-1.135,-1.906,-1.501
2015-07-22,-1.832,-0.307,0.958,-2.194,-1.293,-0.518,-2.628,-0.178,-1.782,-0.164,0.12,-0.645,-0.278,-1.458,0.429,-4.589,-0.082,-0.37,-2.709,-0.716,1.373,-1.862,-2.105,-1.226,1.887
2015-07-23,-0.119,-0.216,-0.982,2.243,-0.414,-0.434,1.188,1.39,-1.972,-0.657,0.995,-0.081,-0.732,-1.305,1.282,-1.316,0.82,-0.065,-1.875,-0.36,4.369,-0.306,-1.466,-0.983,-2.35
2015-07-24,0.08,-1.297,0.264,-0.129,7.375,1.22,-0.293,-0.316,-1.73,1.157,0.276,0.649,-2.53,-0.265,-0.053,3.797,-0.325,-1.376,-2.837,0.452,-0.293,-1.351,0.397,-1.49,-1.094
2015-07-27,-1.629,-2.786,-1.978,-0.711,0.742,-0.746,-2.408,-1.658,-1.76,-1.471,-1.847,-2.339,-1.586,-1.768,-1.662,-3.806,0,-1.085,0.358,-1.53,-1.343,0,-1.68,-2.16,-4.867
2015-07-28,0.121,1.449,1.143,2.407,1.729,0.289,1.316,1.148,0.792,4.146,1.081,-1.073,-0.806,0.99,1.154,4.573,-0.571,0.492,2.494,-0.548,-0.894,1.556,0.101,-0.025,-7.209
2015-07-29,6.979,-0.476,2.726,-0.762,2.832,0.634,1.028,-0.887,2.191,-0.318,1.307,-0.25,0.739,-0.267,1.194,4.816,-0.246,0.29,0,0.919,1.116,1.103,-0.502,1.939,-2.506
2015-07-30,-0.113,-0.255,-0.841,1.28,-2.05,0.859,1.339,0.751,2.063,1.278,0.235,7.531,0.11,0.447,-0.341,-2.297,3.289,0.311,-0.811,1.275,-0.085,0.061,8.779,2.022,-4.113
2015-07-31,0.076,1.023,0.098,1.138,0.968,0.511,0.846,0.036,-0.872,2.366,-1.287,0.078,0.183,0.89,0.026,1.056,-3.105,-0.376,-0.058,-0.719,-0.977,1.757,-0.186,-1.321,-2.234
2015-08-03,0.151,-0.032,1.924,0.25,-0.031,1.272,0.393,0.177,1.08,-0.616,0.079,-0.622,1.17,-0.176,0.973,-2.089,-3.122,1.133,1.87,0.725,0.472,0.357,2.416,0.478,0.731
2015-08-04,-0.414,0.601,0.768,-0.312,0.619,-3.125,1.279,0.213,-0.989,0,1.658,-0.704,0.361,-1.06,-0.365,5.286,-0.085,1.165,-0.229,-0.09,0.299,1.246,-0.091,-0.524,-1.27
2015-08-05,-0.908,1.196,-0.286,0.75,-0.677,1.181,1.186,-0.354,-0.24,0.775,-8.854,0,3.852,0.625,0.497,6.264,2.547,-0.565,1.035,-0.36,0.724,0.937,1.272,0.598,2.665
2015-08-06,-0.382,2.954,-0.669,0.248,-0.341,-0.37,0.764,0.994,-1.161,-5.538,4.09,-0.709,-2.877,-0.089,-1.404,-1.344,1.242,0.59,-0.455,-0.632,-0.127,-0.058,-2.242,-0.19,0.179
2015-08-07,-0.46,-0.634,-0.577,-0.124,-3.387,-1.629,-0.278,-0.527,0.689,-2.769,-1.023,-1.746,-1.535,-0.622,-2.48,-1.626,-1.881,-0.999,-0.915,-1.545,-2.159,0.174,-0.917,-0.572,-0.089
2015-08-10,-0.731,0.608,0.484,0.496,2.316,0.261,0.025,-1.024,1.932,1.005,2.44,1.131,0.797,1.877,0.568,2.546,2.917,1.404,1.212,1.477,0.606,0.812,0,-2.181,0.805
2015-08-11,-0.62,0.393,0.225,-1.172,-1.226,-1.825,-3.548,15.739,-0.908,-2.156,-0.848,-3.435,-3.056,-0.877,-0.753,-5.444,-2.186,-0.043,-2.452,-1.001,-1.247,-3.22,-2.593,-0.71,-1.952
2015-08-12,-2.965,-1.956,-3.585,-1.498,-3.437,-1.652,-4.02,0.216,-1.434,-2.542,-2.158,-2.316,-3.264,-3.717,-1.707,-6.909,-3.725,-2.532,-3.624,-2.39,-2.308,-3.922,-5.323,-2.245,-2.986
2015-08-13,3.78,1.074,1.66,0.127,1.252,2.19,2.491,0.154,0.606,2.609,2.622,2.032,1.572,2.206,3.557,0.693,0.258,2.464,2.001,1.977,0.535,0.928,2.61,1.843,1.586
2015-08-14,-0.077,-1.184,0.098,0.19,2.474,0.646,-0.107,-1.598,-0.402,0.678,-0.162,-1.162,0.906,-0.809,-0.266,0.098,-0.858,-0.108,1.308,-1.847,1.552,0.429,0,0.471,-0.643
2015-08-17,0.427,0.492,0.065,0,0.254,-0.496,-0.348,0.031,-0.807,0.337,2.112,-0.084,-1.796,0.181,0.16,-1.227,-1.471,0.217,0.059,-0.47,1.004,-0.366,0.489,-0.395,-0.37
2015-08-18,0.039,0.306,0.326,-0.442,0.032,-0.235,-0.107,-0.187,-1.301,-0.336,-1.671,1.345,-0.114,-0.814,-0.16,-1.243,-1.756,0.671,-0.88,-0.095,0.173,0.184,0.389,-0.817,-1.206
2015-08-19,-1.351,-1.372,-1.592,-2.221,-1.615,-1.704,-1.37,-2.533,-1.525,-2.357,-0.283,-2.985,-2.67,-1.825,-1.415,-4.882,-1.966,-1.742,-2.071,-2.554,-1.381,-2.139,-1.649,-1.848,-1.408
2015-08-20,-4.225,-5.781,-2.411,-2.336,-3.123,-2.422,-2.233,-4.459,-1.255,-2.586,-2.718,-3.333,-4.624,-1.952,-3.249,-1.587,-1.55,-2.713,-2.477,-1.456,-2.101,-1.999,-1.775,-2.671,-0.857
2015-08-21,-3.064,-3.379,-1.861,-2.259,-2.958,-1.501,-1.838,-4.097,-1.992,-2.832,-2.836,-2.564,-2.506,-2.749,-3.554,-2.097,-0.556,-2.812,-2.169,-1.833,-2.325,-2.932,-4.367,-2.065,-2.882
2015-08-24,-5.099,-6.587,-5.517,-6.118,-5.034,-4.883,-3.178,-4.902,-6.485,-4.736,-5.365,-7.35,-3.708,-4.727,-1.48,-8.292,-4.842,-5.809,-4.75,-5.861,-5.4,-6.435,-5.092,-3.603,-7.3
2015-08-25,6.927,2.217,6.569,4.417,1.226,3.303,3.341,5.228,0,3.059,4.127,8.521,5.033,4.859,4.448,3.533,1.37,4.545,1.263,4.733,10.885,3.228,0.664,3.128,9.688
2015-08-26,-1.038,0.996,-1.062,-1.664,1.781,-0.412,-2.184,-0.98,-0.509,-0.742,0.697,-1.534,-1.583,-0.878,-1.213,-2.371,0.772,-0.705,1.051,-1.303,0.087,-1.088,-2.198,-1.047,-0.389
2015-08-27,1.133,-1.127,2.908,2.75,1.75,2.606,2.378,0.636,4.507,2.243,2.076,3.758,3.98,3.74,0.942,17.299,4.789,2.13,4.353,3.96,0.654,3.299,1.798,2.143,4.492
2015-08-28,1.743,2.707,-0.471,0.549,0.344,-0.341,-0.538,0.597,0.667,0.731,-1.271,0.265,-0.651,0.759,-0.452,2.677,-2.011,-0.185,0.747,0.496,0.303,0.865,1.325,-1.381,1.869
2015-08-31,-0.367,-2.011,0.372,-0.956,-0.549,-0.311,0.456,-1.815,-2.827,-0.544,-1.803,-1.674,-1.27,-0.753,0.511,-5.607,-3.265,-0.093,-1.916,-0.888,-1.166,-1.913,-2.179,-0.566,-4.954
2015-09-01,-1.228,-3.539,-2.593,-1.861,-1.792,-2.713,-3.827,-0.818,-1.773,-2.555,-3.671,-1.971,-1.868,-2.657,-1.526,-8.129,-4.841,-1.511,-3.34,-2.311,-0.786,-2.152,0.612,-2.492,-2.606
2015-09-02,-0.787,0.147,-2.039,1.475,-0.07,0.16,0.059,-0.609,-0.324,-0.187,1.497,1.463,3.046,1.267,1.55,1.305,-1.216,1.015,-0.587,0.938,-0.484,0.344,-1.162,0.944,0.991
2015-09-03,2.548,1.648,5.787,1.246,1.545,1.92,2.71,-0.216,-1.114,2.814,2.369,3.063,4.926,2.406,2.035,3.807,-1.108,2.102,4.328,3.232,2.301,2.603,0.784,0.798,2.552
2015-09-04,-3.136,-2.342,-1.601,-2.051,-2.975,-1.413,-2.38,-1.771,-3.897,-2.92,-1.048,-2.01,-2.66,-2.726,-2.188,-3.398,-4.938,-1.579,-2.766,-2.935,-2.163,-3.271,-1.667,-2.43,-3.349
2015-09-07,0.336,0.627,0.881,0.14,-0.178,0.064,-0.118,-0.331,-0.928,0,0.574,-0.803,1.246,0.193,0.255,-0.726,-0.218,0.674,1.034,0.202,0.088,0.966,0.169,0.028,0.198
2015-09-08,-0.671,1.393,1.277,2.3,-0.714,0.477,1.118,0.96,1.627,2.068,3.028,2.518,4.764,1.736,0.791,-1.519,-0.525,1.916,2.175,1.006,1.502,1.982,4.061,1.538,6.818
2015-09-09,0.97,1.049,1.792,2.18,1.439,1.014,3.141,1.06,2.62,1.473,0.468,3.246,1.137,1.327,1.149,3.37,1.363,1.631,1.941,1.992,1.61,1.743,2.331,1.267,0.37
2015-09-10,-1.212,-1.575,-0.652,-1.867,-0.709,-0.972,-1.41,-2.931,-2.128,1.089,1.314,-0.935,-2.66,-0.748,-0.61,-2.597,0.13,-0.535,-1.966,-1.855,0.214,-1.186,-0.106,0.408,-3.134
2015-09-11,-0.465,-1.2,-1.28,-0.068,-0.786,-1.995,-0.715,-2.348,0.58,-2.693,0.879,-1.115,0.038,0.848,-0.362,-0.454,-1.04,-0.291,-3.759,-0.398,0.385,-2.467,-1.803,-0.732,-0.856
2015-09-14,-1.87,-1.472,-0.565,-1.632,0.144,-2.294,-1.412,-1.145,-2.017,-0.923,1.327,1.995,-0.154,-2.804,-0.672,-3.02,0.044,-1.798,-2.995,-0.579,-1.49,-1.846,-1.242,-1.228,-0.96
2015-09-15,-0.823,0.112,-0.301,-0.553,-0.755,-0.231,0.789,-0.927,0.441,-0.931,-1.965,-0.085,1.85,0.865,0.789,-0.999,-0.875,1.007,0.537,-0.603,-0.519,0.139,0.219,0.442,-0.388
2015-09-16,-0.131,2.127,0.201,1.251,0.109,2.685,3.45,0.351,2.343,0.752,-0.96,1.957,4.578,0.286,-1.118,2.315,1.104,0.204,-1.402,0.849,1.868,-1.599,1.637,2.036,4.377
2015-09-17,1.049,-3.69,0.033,1.235,-1.7,0.613,-1.513,-6.408,-2.384,-0.187,1.686,-0.334,1.483,0.475,-0.085,-1.914,-0.131,1.153,-1.286,3.248,0.981,-0.212,-1.664,-2.507,5.499
2015-09-18,-0.433,-2.352,-0.702,-3.186,-0.847,0.064,-0.114,-0.622,-3.859,-2.617,-3.607,-2.261,-1.854,-2.271,-1.188,-3.312,-4.897,-2.146,-3.567,-2.233,-1.351,-1.841,-1.583,-0.47,-2.297
2015-09-21,1.086,-0.777,1.65,-0.35,2.079,1.988,0.085,-1.169,-0.711,3.071,1.505,2.314,0.363,1.549,3.264,-1.407,-2.575,1.051,1.849,-1.37,0.813,1.154,0.388,2.028,0.723
2015-09-22,-2.666,-5.012,-2.054,-2.108,-3.564,-2.326,-2.647,-4.014,-3.122,-3.166,-8.729,-2.094,-1.52,-2.574,-4.159,-24.442,-9.627,-2.442,-4.33,-2.255,-3.185,-3.495,-2.762,-3.731,-7.63
2015-09-23,1.148,2.844,0.44,0.215,1.32,0.676,-1.725,-0.088,0.158,3.077,-0.279,2.566,0.992,-1.859,0.463,-3.12,-0.94,-0.324,0.73,-0.865,0.307,1.404,-0.909,-1.273,4.568
2015-09-24,-2.358,-2.806,-1.347,-1.504,-0.484,-2.046,-3.719,-5.947,-4.589,-4.478,-1.909,-2.419,-2.293,-3.19,-2.102,-4.576,-6.168,-2,-2.464,-2.244,-7.696,-2.843,-3.727,-4.527,-5.948
2015-09-25,3.936,1.031,6.18,0.655,2.468,3.198,1.916,-0.515,-1.161,1.953,0.807,1.538,3.65,3.811,2.176,-1.421,-0.393,3.986,3.566,2.551,5.258,2.851,2.561,2.281,-3.043
2015-09-28,-3.27,-2.367,-2.508,-3.54,-2.044,-1.771,-2.638,0,-1.119,-1.916,-1.977,-2.02,-1.078,-2.579,-2.619,-6.847,-4.23,-2.396,-3.945,-3.358,-1.665,-2.772,-1.103,-1.027,-4.403
2015-09-29,-0.801,0.46,-1.253,0.524,-0.149,-0.386,1.619,1.365,5.26,-3.125,1.249,1.203,2.434,-0.458,-1.094,0.484,-0.059,-0.912,-0.075,0.987,0.503,-0.3,1.233,2.876,1.407
2015-09-30,1.973,1.706,0.935,-1.416,1.903,2.327,4.199,3.855,-0.107,1.613,-2.419,3.65,2.518,1.688,1.016,-0.866,-2.593,2.1,0.972,1.912,2.823,0.828,0.464,2.219,2.902
2015-10-01,-0.748,0.286,-0.43,-1.587,-0.549,-1.358,0.176,1.699,1.345,-0.397,2.042,-1.884,-1.73,1.207,1.834,1.942,2.783,0.162,0.222,-2.626,0.089,0.746,0.52,0.536,0.94
2015-10-02,0.177,1.51,0.831,1.229,0.92,0.224,2.525,-1.495,1.964,-1.594,-0.524,1.586,-0.176,1.392,-0.436,4.476,-0.706,-0.161,1.403,-1.755,0.044,1.333,-1.666,0.813,1.093
2015-10-05,1.15,6.551,4.087,2.049,1.459,2.812,3.866,4.911,7.913,2.227,2.299,1.972,1.657,2.843,2.159,13.582,4.861,2.796,6.482,3.922,0.398,4.167,5.374,5.007,4.225
2015-10-06,1.618,3.018,1.013,3.717,0.467,2.206,2.426,1.915,0.579,1.584,2.481,0.645,2.081,0.953,0.057,4.896,3.448,0.742,1.573,-2.096,0.396,1.263,2.55,0.583,4.323
2015-10-07,-1.076,2.673,0.063,2.796,-0.823,-1.125,0.673,1.294,1.871,1.17,-1.416,-0.721,2.107,-0.472,-8.85,11.936,4.208,-0.558,1.212,-0.471,-1.097,0.208,-0.054,0.737,2.762
2015-10-08,1,0.392,-1.848,-1.464,-0.541,0.554,0.455,-0.453,1.365,-1.156,-0.417,0,1.464,-0.38,1.848,4.238,-1.835,-0.202,0.931,1.463,-0.266,-0.069,-0.162,-1.804,2.151
2015-10-09,-0.431,0.391,-2.011,2.123,0.363,2.11,-0.24,3.727,5.248,-0.39,0.093,-0.968,0.033,0.381,-1.384,5.902,5.929,-1.214,2.505,1.272,-0.89,2.63,0,1.81,2.632
2015-10-12,-1.341,-1.805,0.749,-0.347,-1.482,0.539,-0.347,-2.236,-1.677,1.566,-2.836,0,-1.639,-0.285,0.935,-12.879,-3.177,0.114,6.302,0.168,0.449,3.641,1.842,-0.628,-5.47
2015-10-13,0.395,-0.396,1.326,-1.252,0.844,-0.775,-1.473,-1.347,-1.302,0.578,2.392,-1.873,-1.267,-1.713,-0.494,2.985,-2.292,-1.978,0.726,-0.334,-1.206,-0.13,-2.234,-2.211,0.723
2015-10-14,-0.917,-0.941,-1.085,-0.704,-2.074,0.03,0.217,-2.566,0.682,-0.766,0.234,0,-0.236,-1.646,-2.67,5.245,2.026,-1.322,-0.3,-2.181,0.317,0.521,-0.381,-0.027,2.244
2015-10-15,5.729,1.497,2.29,0.78,2.601,1.411,0.163,-2.889,-3.026,2.896,1.725,2.739,1.151,0.984,2.616,-4.787,-3.448,1.175,1.506,-3.945,2.029,2.657,-0.601,-0.942,-2.634
2015-10-16,-3.126,-0.252,2.018,0.07,0.145,0.503,-2.626,-1.137,-3.726,0,0.687,-0.404,-0.569,1.462,1.368,0.207,-3.896,0.883,-0.89,1.518,-1.193,0.253,-3.242,-1.821,-1.803
2015-10-19,2.84,-0.902,0.742,0.141,5.787,0.53,1.918,0.487,0.532,0.563,0.91,0.568,0.437,1.345,1.809,15.464,0.45,0.253,1.198,-0.836,2.639,0.693,0.511,0.471,-1.561
2015-10-20,1.046,0.109,1.749,0.492,1.094,0.234,-0.136,1.585,-0.577,0.187,2.706,-1.371,-1.307,0.095,-1.205,0.833,-0.392,-0.505,1.834,0.532,0.087,1.626,0.339,-1.157,0.653
2015-10-21,0.994,10.545,0.965,-0.07,0.372,-0.263,-0.273,-1.17,0.629,5.4,-2.064,0.899,1.12,-4.924,-1.159,-2.893,-1.463,-1.339,-0.872,-0.265,0.827,1.354,2.027,-0.195,-5.005
2015-10-22,2.46,-0.625,0.538,-1.608,7.48,-12.775,3.807,5.132,4.473,2.473,0,2.431,1.678,1.992,0.74,1.337,2.684,1.825,1.641,3.494,2.159,2.368,6.678,3.519,3.805
2015-10-23,2.841,4.27,2.288,0.071,-0.094,1.142,2.216,0.292,2.762,-1.552,-3.453,-1.503,0.627,2.637,2.603,2.579,0.556,2.137,0.865,1.667,0.592,0,1.397,0.863,0.376
2015-10-26,-0.584,2.254,-0.087,0.142,0.439,-2.258,-1.368,2.121,0.941,1.926,0.557,-2.249,0,-1.427,1.611,2.632,-0.111,0.877,1.658,0.336,-0.924,1.008,-2.041,1.311,-0.562
2015-10-27,-0.9,0.528,-0.349,-2.199,-1.156,-0.714,-0.131,-4.603,-3.595,-1.89,-0.693,-2.219,-2.198,-0.772,-4.787,-5.698,-3.876,-0.491,-3.093,-1.801,0.424,-2.231,0.313,0.739,-2.919
2015-10-28,0.474,-0.031,0.438,1.233,1.77,0.753,2.647,1.281,1.75,-1.051,0.93,2.101,0.403,-0.584,0.987,0.906,-0.979,0.605,-2.554,0.896,1.098,-0.24,0.312,1.782,2.619
2015-10-29,0.118,-0.958,0.203,-2.507,0.217,-0.476,-1.174,1.855,-0.452,1.416,1.152,10.453,-1.336,-1.566,-0.336,-5.389,-6.69,0.178,0.119,-1.184,-1.88,1.626,1.449,0.077,-5.293
2015-10-30,0.196,1.123,-0.638,0.294,-0.527,-0.887,0.387,0.952,1.227,1.047,1.093,0.894,16.255,0.596,-0.337,-2.025,-2.431,-1.09,0.476,0.128,-0.681,1.007,-2.143,-0.026,-4.391
2015-11-02,-0.588,2.93,0.175,0.073,0.935,1.894,0.36,5.043,1.527,1.036,2.659,0,-1.544,1.68,0.431,0.129,2.748,0.989,2.427,-0.214,3.086,1.818,0.834,0.849,2.839
2015-11-03,0.828,0.809,-0.32,0.146,-0.494,-0.439,0.974,0.585,2.654,3.419,1.58,1.625,0.769,0.486,-0.337,5.419,2.612,0.178,2.197,-1.242,-0.125,1.613,-0.362,-0.026,2.01
2015-11-04,0.704,0.713,-0.117,3.363,-0.651,0.238,0.914,3.803,1.293,-1.983,4.667,1.744,-0.558,0.29,0.184,-5.508,9.636,0.244,0.566,0.217,1.457,-0.057,3.892,2.603,0.199
2015-11-05,2.135,-0.384,0.819,0.212,1.062,-0.373,0.805,-1.757,-1.234,0.506,-1.156,-0.929,-0.059,-2.025,0.552,-4.728,-1.161,0.975,-1.012,-0.476,0.205,-0.794,-1.898,0.05,-1.887
2015-11-06,0.342,-0.267,0.29,-1.835,3.244,4.997,0.349,1.522,-0.043,6.208,0.71,0.577,2.659,0.492,-0.854,1.02,2.517,-0.088,3.011,-0.87,-1.188,1.086,-0.305,1.566,-0.283
2015-11-09,-1.25,-0.446,-1.157,-1.222,-1.706,-4.241,-0.945,-2.436,-1.163,1.422,-0.373,-1.004,-2.705,-0.294,-0.277,1.346,0.927,-2.659,0.221,-1.096,-0.663,-0.792,-0.051,-0.881,-1.502
2015-11-10,0.422,-0.865,1.229,-0.437,0.518,-0.439,-0.251,-2.036,-1.962,-1.402,0.291,-2.1,-0.089,-0.295,0.093,-1.394,-5.135,0.474,0.385,-0.355,-0.709,0.171,-4.088,-1.136,-2.473
2015-11-11,2.559,1.144,0.867,-1.243,0.939,2.309,0.327,2.353,1.467,4.581,0.955,1.775,1.036,1.084,1.202,-0.404,1.937,2.224,3.454,0.445,1.555,1.537,0.586,2.098,0.169
2015-11-12,-1.266,-3.631,-0.86,-0.592,-0.36,-2.854,-0.602,-3.678,-3.024,-1.662,1.234,-0.654,-1.143,-0.78,-1.614,-3.516,-5.087,-0.791,-2.544,-1.019,-0.91,-0.953,-2.013,-1.737,-1.477
2015-11-13,-2.527,-0.216,-0.463,-0.298,-1.415,-2.562,-0.707,-2.267,0.271,-0.614,-2.071,-2.414,-0.296,-0.786,-1.021,0.42,-1.649,-1.063,-0.87,0.716,-1.127,-1.019,-2,-0.946,-0.257
2015-11-16,0.077,1.238,1.917,0,0.947,1.332,1.068,1.465,0.586,-0.309,1.618,0.825,2.378,-0.297,1.438,-2.303,-1.677,0.403,0.549,-0.222,1.52,0.8,2.703,0.528,1.331
2015-11-17,1.121,3.577,2.479,1.792,2.027,2.388,1.182,2.327,2.24,1.395,1.469,1.636,-1.626,2.284,2.343,0.786,3.41,2.364,2.619,2.316,1.456,1.702,-0.483,2.851,4.322
2015-11-18,-1.721,0.089,-1.502,1.687,-0.445,7.266,0.05,1.215,0.613,-0.765,1.207,0.073,-0.945,0.291,-0.392,1.63,3.887,0.044,0.691,0.261,-0.451,0.39,0.702,-0.535,4.285
2015-11-19,0.584,-1.769,0.113,0.866,0.715,0,-0.621,0.62,0.479,-1.079,0,-0.073,0.06,0.678,1.421,3.347,-0.85,0.261,-2.323,0.738,0.165,-0.556,0.482,-0.171,0.389
2015-11-20,0.89,0.871,-1.297,1.359,0.68,-1.449,0.775,0,0.997,1.246,-0.358,1.756,2.233,-0.673,0.537,-2.362,12.178,0.326,-0.486,0,0.781,-0.503,-0.32,2.032,-1.94
2015-11-23,0.422,1.905,0.571,-0.988,-0.294,-0.895,0.67,0.77,-1.459,2.308,1.436,0.216,4.078,0.581,0.208,-2.211,5.148,0.455,0.869,-0.733,-0.53,0.225,0.321,2.712,-0.099
2015-11-24,-2.176,0.204,-1.278,-1.853,-1.974,-0.935,-2.859,-2.33,-1.22,-2.556,-0.708,-2.152,-1.008,-2.214,-2.841,-0.071,-5.138,-1.638,-2.262,-1.867,-2.666,-1.681,-2.827,-2.243,-1.386
2015-11-25,2.03,1.953,0.604,0.508,1.443,0.391,2.157,1.408,1.499,0.926,2.02,0.66,2.064,1.083,-0.213,-2.617,1.635,1.994,-0.661,0.708,0.885,0.228,0.494,0.765,2.51
2015-11-26,0.153,-1.258,0.658,1.662,0.207,0.162,0.596,1.543,1.955,1.07,1.747,-0.146,0.332,0.974,-0.672,8.569,3.067,0.064,1.775,1.318,1.044,1.535,0.109,0.356,0.881
2015-11-27,1.528,0.145,0,-1.137,0.591,1.263,-0.667,-2.051,-0.639,0.756,0,-0.584,-0.221,0.482,0.522,-5.619,-3.707,0.472,0.872,0.564,-0.331,0.336,-0.873,-0.165,-0.874
2015-11-30,3.725,0.607,0.199,-0.647,0.823,0.512,0.398,1.822,0.772,2.252,4.082,0.293,2.795,1.056,-3.363,4.111,2.938,0.256,1.026,0.388,0.124,0.837,-0.385,0.71,2.253
2015-12-01,0.218,0.632,-0.652,0.217,0.087,0.318,-0.198,-0.914,-0.298,-0.147,-0.293,1.902,-1.373,-0.76,0.443,-1.225,0.344,0,-0.695,0.43,0.497,-0.609,1.934,-0.987,0.766
2015-12-02,0.072,1.513,0.599,2.238,0.786,-0.032,0.893,0.192,-1.067,1.471,0.368,1.436,0.109,1.053,-0.063,-2.136,-3.237,0.405,-0.754,0.642,0.989,-0.39,4.228,1.14,-0.095
2015-12-03,-1.193,-1.857,-1.22,-0.424,-2.948,-1.681,-2.901,-2.071,-1.294,-2.754,-2.967,-2.972,-3.326,-2.652,-1.544,-2.042,-1.875,-1.507,-4.721,-2.167,-0.245,-3.186,-3.588,-0.845,-0.761
2015-12-04,0.769,-0.487,-0.632,-2.482,-0.089,-0.839,-0.658,-1.488,-1.617,-0.149,-0.944,-0.802,0.959,-1.07,0.064,-0.431,2.479,0.323,-0.456,-2.389,-0.45,-0.173,0.054,-0.805,-1.822
2015-12-07,0.872,0.461,1.446,0,2.325,1.074,1.071,0.437,1.244,0.149,1.944,0.294,-1.732,0.393,0.256,-5.415,-2.823,0.859,0.744,0.401,0.658,0.983,-1.725,1.36,-0.781
2015-12-08,-1.332,-1.606,-1.938,-1.6,-1.369,-2.157,-3.001,-1.821,-8.995,-2.981,-0.224,-2.493,-0.654,-2.302,-0.766,-6.489,-4.824,-0.745,-1.647,-1.108,-2.123,-2.234,-1.152,-2.92,-1.28
2015-12-09,-0.876,-2.098,-1.046,-0.961,-2.067,0.724,-1.014,-2.54,1.977,-0.922,-1.911,-2.782,-1.631,-0.551,-1.125,0.163,1.635,-0.601,-3.06,-1.165,-0.083,-1.23,-0.555,-0.024,1.296
2015-12-10,0.11,0.982,-0.029,1.493,1.387,0.784,4.229,0.621,1.56,1.24,1.07,-0.619,1.774,-1.058,1.659,9.698,0.965,-0.302,3.871,-0.408,-1.921,1.779,1.953,2.45,7.185
2015-12-11,-2.685,-3.802,-2.056,-2.059,-3.361,-2.658,-3.301,-6.456,-4.423,-2.757,-2.154,-1.712,-6.087,-2.241,-2.687,-3.938,-6.001,-2.295,-5.103,-1.321,-1.66,-2.739,-2.846,-2.818,-3.765
2015-12-14,-0.302,-1.9,-0.96,-2.703,-0.862,0.167,-0.417,-2.593,-1.413,-1.575,0.772,-1.267,-1.4,-1.459,-1.479,-2.862,-5.141,-0.887,-2.236,-1.015,0.043,-2.337,-2.366,-0.853,-2.576
2015-12-15,4.397,1.905,3.24,0.849,3.105,3.79,2.329,0.812,1.186,2.72,2.185,2.566,1.605,5.077,3.67,5.494,2.501,3.354,5.006,4.009,3.765,3.865,0.866,2.163,1.469
