#Date,Amer Sports A,Cargotec,Elisa,Fortum,Huhtamaki,Kesko B,Kone,Konecranes,Metso,Metsa Board B,Neste,Nokia,Nokian Renkaat,Nordea,Orion B,Outokumpu,Outotec,Sampo A,Stora Enso R,Telia,Tieto,UPM-Kymmene,Valmet,Wartsila,YIT
2017-06-21,-0.304,1.043,-0.998,-0.832,-1.59,-0.489,-1.145,0.713,0.714,-1.227,-0.504,-0.691,-1.051,-0.97,0.709,2.885,0.925,-0.971,-1.244,-0.698,-1.802,-1.273,0.232,-0.455,-2.523
2017-06-22,-2.268,1.118,-0.519,-0.559,-0.992,0.15,-0.515,0.152,-0.226,-1.901,-2.055,0.261,0.763,-1.425,1.408,1.222,-0.417,-0.61,-1.259,0.552,0.36,-1.953,-0.405,-0.822,-0.136
2017-06-26,0,-2.551,-0.319,0.562,-0.057,-0.171,0.604,-1.413,0.775,0.149,-0.776,-1.042,-0.135,0.452,-0.174,-0.923,0.921,-0.11,-0.085,-0.2,-0.143,0.598,1.684,0,0.273
2017-06-27,-1.74,-1.396,-1.336,-0.419,-0.974,-0.107,-1.265,-2.483,-1.827,-2.753,0.463,-1.93,-1.733,-0.36,-1.217,1.577,-0.415,-0.878,-1.872,-0.8,-2.549,-0.515,-2.17,-1.75,-0.884
2017-06-28,0.182,1.239,-0.029,-1.053,0.405,-2.996,-0.63,1.313,0.065,-1.071,-0.432,-0.358,0.276,1.715,0.352,0.282,1.582,0.708,0.434,-0.151,0,1.154,0.642,-0.937,0.618
2017-06-29,-0.363,-1.136,-0.353,-1.56,-0.634,-1.456,-2.556,-3.084,-1.892,-1.701,-0.261,-2.873,-1.621,0.177,-1.93,-2.393,-2.459,-0.945,-3.109,1.717,-1.179,-2.794,-2.784,-1.798,-1.296
2017-06-30,-0.364,-1.768,0.296,-1.081,0.029,-0.291,-0.135,-0.936,0.964,0,0.116,-1.017,1.229,-1.329,0,0.793,1.176,-0.422,0.802,-0.05,0.932,1.053,1.492,-0.289,1.175
2017-07-03,0.548,0.81,-0.118,1.748,-0.174,-0.584,0.718,1.943,1.877,1.101,0.754,1.961,1.325,2.603,0.179,5.937,3.571,2.474,1.768,0.248,0.443,1.803,1.058,2.126,0.546
2017-07-04,0.817,-0.536,-0.295,-0.644,0.203,-0.474,-0.357,-1.642,0,-0.156,-0.259,-0.916,0.517,-0.35,-0.714,-0.27,-0.241,0.217,0.434,-0.496,-0.515,-0.157,-1.163,-0.378,-1.155
2017-07-05,1.396,-0.718,0.089,0.36,0.261,-0.045,1.253,0.7,-0.291,0.468,-0.433,1.201,-0.352,0.263,0.54,-0.745,1.849,-0.326,0.346,-0.598,0.702,1.261,0.883,0,1.168
2017-07-06,-0.267,-0.633,-0.887,-0.79,-0.376,-0.999,-0.619,-1.176,-0.357,-0.698,0.724,-1.005,1.06,-0.35,-1.521,-0.682,0.71,0.261,-1.379,-0.451,-0.624,-0.934,0.525,0.19,-1.359
2017-07-07,0.98,0.273,0.656,0.072,-0.116,0.092,2.068,0.352,-0.846,-0.547,0.575,1.015,0.35,-0.527,0.182,-0.824,-0.94,-0.261,-0.524,0.101,-0.259,-0.55,-0.29,0.664,1.24
2017-07-10,-0.044,0.091,0.533,1.157,-0.349,0.481,-0.305,2.722,1.674,1.021,1.773,0.183,0.322,0.53,0.091,-0.346,0.87,1.459,0.351,0.603,1.667,0.751,1.863,1.695,0
2017-07-11,-0.706,-0.272,-1.002,0.143,-1.02,-0.296,-1.071,-0.525,-0.807,-1.011,-0.169,-1.367,0.722,0.176,-1.449,0.556,-1.02,-0.322,-0.175,-1.149,-1.894,0.235,0,0.278,-1.497
2017-07-12,3.778,3.091,1.429,1.57,1.678,0.023,1.303,4.089,2.018,1.493,1.098,2.773,0.053,2.632,2.114,0,2.139,0.926,4.386,1.264,4.27,1.917,0.857,1.847,3.108
2017-07-13,-0.043,0.353,1.38,0.492,0.666,0.503,-0.349,0.355,-0.829,0.851,1.754,-0.629,-0.716,0.513,-1.26,-2.211,0.078,0.405,0.252,1.997,-0.605,0.768,2.266,-0.272,4.086
2017-07-14,-1.2,0.703,-0.405,1.189,-1.093,-0.5,0.788,-0.253,1.094,-0.23,1.067,-0.543,-1.068,0.765,0.547,4.806,0.31,-0.106,-0.084,-0.636,-0.215,-0.114,0.166,0.364,-3.024
2017-07-17,0.954,0.087,1.89,0.415,0.698,0.389,-0.391,0.633,-0.509,1.231,-0.65,0.273,-0.378,1.013,0.181,-1.214,0.927,0.319,1.258,1.675,1.472,0.305,0.774,1.268,0.863
2017-07-18,0.172,-0.174,-0.228,-0.482,-0.751,-0.934,-0.872,-0.302,-1.727,-1.672,-0.055,-3.539,-0.84,-2.59,-1.267,-0.751,-1.149,-0.721,-1.906,-0.291,0.248,-1.445,-0.933,0,-1.184
2017-07-19,-0.343,-1.048,0.4,0.415,0.902,0.299,-4.506,2.675,-0.846,0.85,-0.136,1.976,-0.137,-0.858,-12.392,2.476,0,0.384,-0.084,2.041,-0.565,0.463,-0.111,-0.358,0.2
2017-07-20,0.086,-6.708,-0.342,-2.548,0.635,-0.367,1.473,-0.123,1.477,-0.153,3.195,-0.369,-0.411,-5.363,-3.683,-0.671,0,-1.213,0.169,-3.333,-0.142,-0.538,-0.444,4.399,-0.266
2017-07-21,-0.946,-0.284,-0.572,-0.565,-7.251,-0.161,-0.635,-1.55,-6.371,-2.686,-0.741,-1.389,-0.66,-1.28,-1.673,-3.851,-2.789,-0.129,-0.506,-0.837,-5.723,-0.541,-0.78,-1.204,-1.999
2017-07-24,-0.26,-1.233,-0.288,-1.493,-0.958,-0.899,-1.256,-1.025,-3.903,0,-1.12,0,-1.466,-0.556,-0.95,2.319,-0.478,-1.013,-0.763,-0.845,1.546,-1.398,0.112,-1.131,-0.476
2017-07-25,-4.003,-0.192,-1.009,-0.216,2.215,-0.372,-0.509,-1.742,0.395,-0.158,-0.512,-0.845,-1.46,-0.093,-3.391,-6.456,-4.003,0.566,-2.735,-0.752,-0.371,-7.402,0.28,-0.704,-0.888
2017-07-26,0,1.732,1.398,0.795,0.336,0.7,2.092,0.103,0.752,0.711,1.409,0.758,1.254,1.305,-0.185,1.762,-0.083,0.476,1.406,0.505,1.565,1.701,-0.28,1.596,0.896
2017-07-27,7.162,-0.568,1.092,0.215,1.156,-1.483,-0.182,-3.055,-1.386,2.118,-0.374,3.102,0.225,-0.276,-0.139,3.752,-11.269,0.151,1.906,0.151,0.991,-0.293,-6.394,-0.524,0.273
2017-07-28,-4.399,-1.142,-0.966,-0.215,0,-0.118,-0.091,-0.556,-1.189,-1.613,-0.805,-1.732,-1.488,-0.092,-0.834,-1.669,5.174,-0.603,-1.871,-0.351,-2.398,-1.216,-5.093,-0.789,-1.09
2017-07-31,0.442,-0.674,-0.23,-0.861,-1.534,0.636,0.457,0.453,-1.969,-6.714,-0.946,-0.186,-1.738,-1.385,-0.187,0.566,-1.431,0.108,-2.08,0.101,-0.223,-2.334,-2.778,-0.707,-1.171
2017-08-01,1.101,1.163,1.093,0,0.794,2.293,0.613,0.424,1.637,-0.502,1.01,2.602,0.522,1.03,-0.374,-0.141,1.543,0.757,0.531,0.804,0.97,0.261,0.519,1.425,-0.767
2017-08-02,-0.741,-1.054,0.028,0.507,0.091,0.526,0.113,-0.871,0.512,-0.421,0.054,-0.362,0.779,-0.556,-0.117,-0.282,-0.089,0.236,-1.232,-0.449,-0.85,-1.43,-0.065,1.054,-0.983
2017-08-03,2.985,-0.871,0.967,1.296,-0.484,1.274,0.925,0.506,-0.291,-0.422,-5.132,0.273,0,-0.466,0.047,1.554,-0.089,-0.15,0.178,-0.05,-0.261,-0.088,-0.388,0,0.567
2017-08-04,2.302,-0.391,0.592,0.711,0.761,0.966,1.14,2.014,0.438,0,0.797,0.816,-0.487,1.685,0.682,5.146,1.88,-0.021,1.068,0.301,0.523,0.572,1.882,0.174,-0.141
2017-08-07,0.167,-0.098,0.532,0.282,-0.513,0.556,-0.022,0.623,-0.473,-0.085,-1.412,-0.629,0.69,-0.921,1.261,1.19,2.109,0.365,0.088,-0.05,-0.186,-0.656,0.191,-0.087,0.847
2017-08-08,-0.79,-0.785,0.334,0.352,-0.303,-0.044,-0.553,1.058,0.146,0.255,-0.287,0.09,6.571,1.58,-2.052,-0.392,0.688,-0.599,1.055,0.1,0.372,0.705,2.161,-0.174,0.42
2017-08-09,-0.713,0.495,-0.25,-0.07,-0.518,-0.554,-0.267,-1.175,0.182,-0.339,-0.402,-1.899,-0.831,-1.006,-0.259,2.625,-0.427,-1.398,-0.957,-0.4,-1.002,-0.919,-1.245,-0.87,-0.837
2017-08-10,-0.422,-1.181,-0.501,-0.842,0.673,-0.401,-0.602,-1.292,-1.347,-1.274,0.981,-1.198,-0.568,-0.185,-1.841,-1.407,-2.146,-1.374,-1.23,-0.602,-0.562,-0.53,-1.827,-1.316,-1.477
2017-08-11,-0.297,-1.235,-0.839,-0.778,-0.274,-0.045,-0.919,-1.911,-0.332,-0.516,-0.686,-1.493,-0.054,-0.278,0.096,-1.102,-2.632,-0.973,0.979,-1.06,-1.055,-0.044,-1.155,-0.978,-0.857
2017-08-14,1.744,2.158,2.003,1.926,0.731,1.789,0.792,1.922,0.037,1.211,1.151,1.799,0.054,1.114,-0.096,0.787,1.351,0.826,0.352,1.428,0.952,0.311,2.078,2.873,1.152
2017-08-15,-0.209,0,0.083,0.35,0.575,-0.22,-0.696,-0.498,-0.148,-0.427,0.142,0.372,-1.033,0.184,-0.866,-0.716,-1.867,-0.177,0.263,-0.201,0.415,-0.354,-0.636,-0.349,-0.641
2017-08-16,-0.168,1.777,-0.138,0.837,1.564,0.506,0.497,2.001,2.188,1.288,-0.398,0.556,0.137,0.733,0.412,3.408,1.812,0.555,0.963,0,0.564,0.666,1.344,1.751,7.88
2017-08-17,-0.713,0.097,-0.47,1.66,-0.711,-0.394,0.067,-0.774,1.125,-0.169,-0.314,-1.014,-0.933,-1.82,0,3.105,3.025,-0.816,0.781,-0.856,-0.336,0.485,0.821,-0.43,-2.789
2017-08-18,-3.466,0.388,0.111,1.156,-1.85,-1.034,-0.54,-1.743,-1.112,-0.934,-0.973,-2.048,-1.579,0.093,-1.667,-0.492,-1.382,-1.001,-0.775,-1.22,-0.675,-1.23,0,-0.259,-1.503
2017-08-21,-1.138,-0.676,-0.444,0,0.122,0.022,-0.565,-0.741,-1.089,-0.428,0.578,-0.665,-0.394,-0.833,0.147,0.679,-1.839,0.202,-1.214,-0.154,0.189,-0.178,-0.501,0.087,-0.555
2017-08-22,-0.399,0.486,0.669,0.336,1.336,0.089,0.523,0.4,1.798,0.861,0.172,1.053,1.836,1.587,0.123,3.006,3.033,0.516,1.141,0.773,0.791,1.559,1.008,1.126,0.558
2017-08-23,-0.756,1.064,-0.499,-0.268,-1.348,-0.222,-0.023,-0.266,0.072,-0.597,-0.315,-0.095,-0.527,0.46,1.029,0.715,1.558,-0.491,0.174,-1.022,0,0.044,0.125,0,-0.555
2017-08-24,0,-1.531,0.362,0.47,0.152,0.178,-0.362,-1.145,-0.576,-0.858,0.949,-0.853,-0.697,-0.366,-1.479,0.414,-1.023,0.112,0.087,0.413,-1.159,0.833,0,-0.856,-0.767
2017-08-25,0.224,0.097,-0.666,0.936,0.03,-0.733,0.477,0.323,1.087,0.606,1.994,0,-0.814,1.377,-1.723,0.412,2.756,-0.134,0.952,-0.926,0.038,-0.217,-0.062,-0.259,1.195
2017-08-28,-0.045,-0.485,-0.223,-0.398,-0.485,-0.425,-0.407,-0.698,-0.86,-4.647,-0.391,-0.574,0.283,0.272,-1.102,0,-0.251,-0.359,-5.232,0.727,-0.718,-4.052,-0.498,-0.433,-0.486
2017-08-29,-2.996,-3.317,-0.14,-0.732,-2.01,-0.404,-0.522,-2.055,-1.084,-2.256,1.346,-1.154,0.056,0.271,-0.76,-1.877,-1.765,-0.743,-1.81,0.155,-0.609,-2.225,-2.004,-0.87,1.396
2017-08-30,-0.599,0.404,1.234,0.536,0.933,1.647,2.851,0.994,0.804,1.016,1.743,0.389,0.254,1.081,0.23,2.75,1.283,0.068,1.843,1.698,0.843,0.882,1.214,1.14,0.964
2017-08-31,3.015,1.709,1.634,0.533,0.647,0.488,1.064,1.34,0.906,0.914,0.734,0.872,-0.056,0.802,1.273,0.989,4.223,0.476,-0.09,1.113,0.95,0.645,0.568,0.52,1.022
2017-09-01,3.062,-0.889,-0.926,0.796,2.632,0.199,-0.197,-0.189,1.221,1.087,-0.108,0.576,0.817,-0.531,0.603,1.037,2.35,0.271,0.634,-0.1,0.339,1.052,2.888,0.259,-0.675
2017-09-04,-2.053,-1.097,-0.468,0.329,-0.298,-0.441,0,-0.027,0.603,-1.523,-0.892,-0.86,0.559,-1.244,-0.35,0.57,2.85,-1.237,-0.63,-0.05,-1.613,-0.272,-0.244,-0.172,-1.155
